source_id,target_id,edge_type,timestamp,metadata
80814F280,80814F280,OWNS,,"{""relationship"": ""owner""}"
808153A70,808153A70,OWNS,,"{""relationship"": ""owner""}"
808176090,808176090,OWNS,,"{""relationship"": ""owner""}"
8081F2B60,8081F2B60,OWNS,,"{""relationship"": ""owner""}"
80822D000,80822D000,OWNS,,"{""relationship"": ""owner""}"
80828DBC0,80828DBC0,OWNS,,"{""relationship"": ""owner""}"
8082B1330,8082B1330,OWNS,,"{""relationship"": ""owner""}"
8083881A0,8083881A0,OWNS,,"{""relationship"": ""owner""}"
8083E41E0,8083E41E0,OWNS,,"{""relationship"": ""owner""}"
8084157F0,8084157F0,OWNS,,"{""relationship"": ""owner""}"
808444B20,808444B20,OWNS,,"{""relationship"": ""owner""}"
808660B60,808660B60,OWNS,,"{""relationship"": ""owner""}"
80866A7E0,80866A7E0,OWNS,,"{""relationship"": ""owner""}"
808697F70,808697F70,OWNS,,"{""relationship"": ""owner""}"
8086C8A00,8086C8A00,OWNS,,"{""relationship"": ""owner""}"
80876B4A0,80876B4A0,OWNS,,"{""relationship"": ""owner""}"
80877E700,80877E700,OWNS,,"{""relationship"": ""owner""}"
8088317F0,8088317F0,OWNS,,"{""relationship"": ""owner""}"
80884F130,80884F130,OWNS,,"{""relationship"": ""owner""}"
80888FA00,80888FA00,OWNS,,"{""relationship"": ""owner""}"
8088A8FF0,8088A8FF0,OWNS,,"{""relationship"": ""owner""}"
8088B0390,8088B0390,OWNS,,"{""relationship"": ""owner""}"
8088FCA40,8088FCA40,OWNS,,"{""relationship"": ""owner""}"
808903EC0,808903EC0,OWNS,,"{""relationship"": ""owner""}"
808930C40,808930C40,OWNS,,"{""relationship"": ""owner""}"
8089A5AB0,8089A5AB0,OWNS,,"{""relationship"": ""owner""}"
8089FE4A0,8089FE4A0,OWNS,,"{""relationship"": ""owner""}"
808A826F0,808A826F0,OWNS,,"{""relationship"": ""owner""}"
808AA7580,808AA7580,OWNS,,"{""relationship"": ""owner""}"
808AD9180,808AD9180,OWNS,,"{""relationship"": ""owner""}"
808B18F30,808B18F30,OWNS,,"{""relationship"": ""owner""}"
808B9ABB0,808B9ABB0,OWNS,,"{""relationship"": ""owner""}"
808BDDFF0,808BDDFF0,OWNS,,"{""relationship"": ""owner""}"
808CA0F70,808CA0F70,OWNS,,"{""relationship"": ""owner""}"
808D4CF90,808D4CF90,OWNS,,"{""relationship"": ""owner""}"
808D62D60,808D62D60,OWNS,,"{""relationship"": ""owner""}"
808D8FB20,808D8FB20,OWNS,,"{""relationship"": ""owner""}"
808D94BD0,808D94BD0,OWNS,,"{""relationship"": ""owner""}"
808E13B70,808E13B70,OWNS,,"{""relationship"": ""owner""}"
808F06960,808F06960,OWNS,,"{""relationship"": ""owner""}"
8090AC860,8090AC860,OWNS,,"{""relationship"": ""owner""}"
80918FEC0,80918FEC0,OWNS,,"{""relationship"": ""owner""}"
80920B580,80920B580,OWNS,,"{""relationship"": ""owner""}"
80922CDA0,80922CDA0,OWNS,,"{""relationship"": ""owner""}"
8092927E0,8092927E0,OWNS,,"{""relationship"": ""owner""}"
8092F28B0,8092F28B0,OWNS,,"{""relationship"": ""owner""}"
809326550,809326550,OWNS,,"{""relationship"": ""owner""}"
809334D30,809334D30,OWNS,,"{""relationship"": ""owner""}"
80938EF50,80938EF50,OWNS,,"{""relationship"": ""owner""}"
809390850,809390850,OWNS,,"{""relationship"": ""owner""}"
8093DF330,8093DF330,OWNS,,"{""relationship"": ""owner""}"
8093E2B50,8093E2B50,OWNS,,"{""relationship"": ""owner""}"
80941CF80,80941CF80,OWNS,,"{""relationship"": ""owner""}"
8094FBAB0,8094FBAB0,OWNS,,"{""relationship"": ""owner""}"
8095375C0,8095375C0,OWNS,,"{""relationship"": ""owner""}"
8095E3A10,8095E3A10,OWNS,,"{""relationship"": ""owner""}"
809613680,809613680,OWNS,,"{""relationship"": ""owner""}"
809639E80,809639E80,OWNS,,"{""relationship"": ""owner""}"
80964E5D0,80964E5D0,OWNS,,"{""relationship"": ""owner""}"
80966B850,80966B850,OWNS,,"{""relationship"": ""owner""}"
80967E310,80967E310,OWNS,,"{""relationship"": ""owner""}"
8096826D0,8096826D0,OWNS,,"{""relationship"": ""owner""}"
80969E460,80969E460,OWNS,,"{""relationship"": ""owner""}"
8096D4670,8096D4670,OWNS,,"{""relationship"": ""owner""}"
8097B7580,8097B7580,OWNS,,"{""relationship"": ""owner""}"
8098E55D0,8098E55D0,OWNS,,"{""relationship"": ""owner""}"
8098EE660,8098EE660,OWNS,,"{""relationship"": ""owner""}"
8098FA6C0,8098FA6C0,OWNS,,"{""relationship"": ""owner""}"
80997F8D0,80997F8D0,OWNS,,"{""relationship"": ""owner""}"
8099BC410,8099BC410,OWNS,,"{""relationship"": ""owner""}"
8099CA2C0,8099CA2C0,OWNS,,"{""relationship"": ""owner""}"
809A382B0,809A382B0,OWNS,,"{""relationship"": ""owner""}"
809B4FC60,809B4FC60,OWNS,,"{""relationship"": ""owner""}"
809B63630,809B63630,OWNS,,"{""relationship"": ""owner""}"
809C28A70,809C28A70,OWNS,,"{""relationship"": ""owner""}"
809C489D0,809C489D0,OWNS,,"{""relationship"": ""owner""}"
809D020F0,809D020F0,OWNS,,"{""relationship"": ""owner""}"
809D22A40,809D22A40,OWNS,,"{""relationship"": ""owner""}"
809DBCF40,809DBCF40,OWNS,,"{""relationship"": ""owner""}"
809DE9F20,809DE9F20,OWNS,,"{""relationship"": ""owner""}"
809DF3570,809DF3570,OWNS,,"{""relationship"": ""owner""}"
809E02430,809E02430,OWNS,,"{""relationship"": ""owner""}"
809E5AD90,809E5AD90,OWNS,,"{""relationship"": ""owner""}"
809EDAF40,809EDAF40,OWNS,,"{""relationship"": ""owner""}"
809EFD3C0,809EFD3C0,OWNS,,"{""relationship"": ""owner""}"
809F3D7D0,809F3D7D0,OWNS,,"{""relationship"": ""owner""}"
809FA9220,809FA9220,OWNS,,"{""relationship"": ""owner""}"
809FD73D0,809FD73D0,OWNS,,"{""relationship"": ""owner""}"
809FD9E00,809FD9E00,OWNS,,"{""relationship"": ""owner""}"
809FE17B0,809FE17B0,OWNS,,"{""relationship"": ""owner""}"
809FF8A10,809FF8A10,OWNS,,"{""relationship"": ""owner""}"
809FFB470,809FFB470,OWNS,,"{""relationship"": ""owner""}"
80A0013C0,80A0013C0,OWNS,,"{""relationship"": ""owner""}"
80A0493B0,80A0493B0,OWNS,,"{""relationship"": ""owner""}"
80A0585D0,80A0585D0,OWNS,,"{""relationship"": ""owner""}"
80A0D5F60,80A0D5F60,OWNS,,"{""relationship"": ""owner""}"
80A0EE580,80A0EE580,OWNS,,"{""relationship"": ""owner""}"
80A0FC1B0,80A0FC1B0,OWNS,,"{""relationship"": ""owner""}"
80A195530,80A195530,OWNS,,"{""relationship"": ""owner""}"
80A19D8C0,80A19D8C0,OWNS,,"{""relationship"": ""owner""}"
80A1C8FD0,80A1C8FD0,OWNS,,"{""relationship"": ""owner""}"
80A1E0F50,80A1E0F50,OWNS,,"{""relationship"": ""owner""}"
80A2537D0,80A2537D0,OWNS,,"{""relationship"": ""owner""}"
80A2552B0,80A2552B0,OWNS,,"{""relationship"": ""owner""}"
80A344340,80A344340,OWNS,,"{""relationship"": ""owner""}"
80A402F80,80A402F80,OWNS,,"{""relationship"": ""owner""}"
80A4F42A0,80A4F42A0,OWNS,,"{""relationship"": ""owner""}"
80A4FBD40,80A4FBD40,OWNS,,"{""relationship"": ""owner""}"
80A599E60,80A599E60,OWNS,,"{""relationship"": ""owner""}"
80A5E8880,80A5E8880,OWNS,,"{""relationship"": ""owner""}"
80A680CC0,80A680CC0,OWNS,,"{""relationship"": ""owner""}"
80A6B6D10,80A6B6D10,OWNS,,"{""relationship"": ""owner""}"
80A73C6D0,80A73C6D0,OWNS,,"{""relationship"": ""owner""}"
80A759240,80A759240,OWNS,,"{""relationship"": ""owner""}"
80A7CF6F0,80A7CF6F0,OWNS,,"{""relationship"": ""owner""}"
80A8CEEA0,80A8CEEA0,OWNS,,"{""relationship"": ""owner""}"
80A968170,80A968170,OWNS,,"{""relationship"": ""owner""}"
80AA9F5A0,80AA9F5A0,OWNS,,"{""relationship"": ""owner""}"
80AAB7EA0,80AAB7EA0,OWNS,,"{""relationship"": ""owner""}"
80AB63160,80AB63160,OWNS,,"{""relationship"": ""owner""}"
80AB75FE0,80AB75FE0,OWNS,,"{""relationship"": ""owner""}"
80AB7E860,80AB7E860,OWNS,,"{""relationship"": ""owner""}"
80AB94680,80AB94680,OWNS,,"{""relationship"": ""owner""}"
80ABD22A0,80ABD22A0,OWNS,,"{""relationship"": ""owner""}"
80AC77410,80AC77410,OWNS,,"{""relationship"": ""owner""}"
80ACCB460,80ACCB460,OWNS,,"{""relationship"": ""owner""}"
80ACF6790,80ACF6790,OWNS,,"{""relationship"": ""owner""}"
80ADA2880,80ADA2880,OWNS,,"{""relationship"": ""owner""}"
80ADE12D0,80ADE12D0,OWNS,,"{""relationship"": ""owner""}"
80ADF8B40,80ADF8B40,OWNS,,"{""relationship"": ""owner""}"
80AE10FC0,80AE10FC0,OWNS,,"{""relationship"": ""owner""}"
80AE4E900,80AE4E900,OWNS,,"{""relationship"": ""owner""}"
80AE5C890,80AE5C890,OWNS,,"{""relationship"": ""owner""}"
80AE68790,80AE68790,OWNS,,"{""relationship"": ""owner""}"
80AE8B2B0,80AE8B2B0,OWNS,,"{""relationship"": ""owner""}"
80AEA85F0,80AEA85F0,OWNS,,"{""relationship"": ""owner""}"
80AEBB7D0,80AEBB7D0,OWNS,,"{""relationship"": ""owner""}"
80B004EB0,80B004EB0,OWNS,,"{""relationship"": ""owner""}"
80B04F6D0,80B04F6D0,OWNS,,"{""relationship"": ""owner""}"
80B19FB20,80B19FB20,OWNS,,"{""relationship"": ""owner""}"
80B1B7060,80B1B7060,OWNS,,"{""relationship"": ""owner""}"
80B30BB50,80B30BB50,OWNS,,"{""relationship"": ""owner""}"
80B3920F0,80B3920F0,OWNS,,"{""relationship"": ""owner""}"
80B428C20,80B428C20,OWNS,,"{""relationship"": ""owner""}"
80B430DA0,80B430DA0,OWNS,,"{""relationship"": ""owner""}"
80B45FAE0,80B45FAE0,OWNS,,"{""relationship"": ""owner""}"
80B46ACD0,80B46ACD0,OWNS,,"{""relationship"": ""owner""}"
80B483FA0,80B483FA0,OWNS,,"{""relationship"": ""owner""}"
80B50F5E0,80B50F5E0,OWNS,,"{""relationship"": ""owner""}"
80B552AB0,80B552AB0,OWNS,,"{""relationship"": ""owner""}"
80B57EE00,80B57EE00,OWNS,,"{""relationship"": ""owner""}"
80B5EEF30,80B5EEF30,OWNS,,"{""relationship"": ""owner""}"
80B617F60,80B617F60,OWNS,,"{""relationship"": ""owner""}"
80B618AF0,80B618AF0,OWNS,,"{""relationship"": ""owner""}"
80B61DB00,80B61DB00,OWNS,,"{""relationship"": ""owner""}"
80B6E0A70,80B6E0A70,OWNS,,"{""relationship"": ""owner""}"
80B745630,80B745630,OWNS,,"{""relationship"": ""owner""}"
80B773700,80B773700,OWNS,,"{""relationship"": ""owner""}"
80B870070,80B870070,OWNS,,"{""relationship"": ""owner""}"
80B882470,80B882470,OWNS,,"{""relationship"": ""owner""}"
80B8C4990,80B8C4990,OWNS,,"{""relationship"": ""owner""}"
80B94E9F0,80B94E9F0,OWNS,,"{""relationship"": ""owner""}"
80B98F700,80B98F700,OWNS,,"{""relationship"": ""owner""}"
80B9AC850,80B9AC850,OWNS,,"{""relationship"": ""owner""}"
80B9BA2C0,80B9BA2C0,OWNS,,"{""relationship"": ""owner""}"
80B9C0D40,80B9C0D40,OWNS,,"{""relationship"": ""owner""}"
80BA1B0A0,80BA1B0A0,OWNS,,"{""relationship"": ""owner""}"
80BA558B0,80BA558B0,OWNS,,"{""relationship"": ""owner""}"
80BA88FE0,80BA88FE0,OWNS,,"{""relationship"": ""owner""}"
80BCD24D0,80BCD24D0,OWNS,,"{""relationship"": ""owner""}"
80BDADC00,80BDADC00,OWNS,,"{""relationship"": ""owner""}"
80BDE4420,80BDE4420,OWNS,,"{""relationship"": ""owner""}"
80BDE7130,80BDE7130,OWNS,,"{""relationship"": ""owner""}"
80BE67630,80BE67630,OWNS,,"{""relationship"": ""owner""}"
80BEC3890,80BEC3890,OWNS,,"{""relationship"": ""owner""}"
80BECAF80,80BECAF80,OWNS,,"{""relationship"": ""owner""}"
80BEF7060,80BEF7060,OWNS,,"{""relationship"": ""owner""}"
80BEFAE20,80BEFAE20,OWNS,,"{""relationship"": ""owner""}"
80BF75B90,80BF75B90,OWNS,,"{""relationship"": ""owner""}"
80BFACCD0,80BFACCD0,OWNS,,"{""relationship"": ""owner""}"
80BFEE6E0,80BFEE6E0,OWNS,,"{""relationship"": ""owner""}"
80BFFF960,80BFFF960,OWNS,,"{""relationship"": ""owner""}"
80C002F20,80C002F20,OWNS,,"{""relationship"": ""owner""}"
80C010430,80C010430,OWNS,,"{""relationship"": ""owner""}"
80C115990,80C115990,OWNS,,"{""relationship"": ""owner""}"
80C1ABDE0,80C1ABDE0,OWNS,,"{""relationship"": ""owner""}"
80C2044A0,80C2044A0,OWNS,,"{""relationship"": ""owner""}"
80C3AF180,80C3AF180,OWNS,,"{""relationship"": ""owner""}"
80C423720,80C423720,OWNS,,"{""relationship"": ""owner""}"
80C4C7AC0,80C4C7AC0,OWNS,,"{""relationship"": ""owner""}"
80C61F670,80C61F670,OWNS,,"{""relationship"": ""owner""}"
80C62D0B0,80C62D0B0,OWNS,,"{""relationship"": ""owner""}"
80C645C80,80C645C80,OWNS,,"{""relationship"": ""owner""}"
80C6A19A0,80C6A19A0,OWNS,,"{""relationship"": ""owner""}"
80C6DBEB0,80C6DBEB0,OWNS,,"{""relationship"": ""owner""}"
80C8A72A0,80C8A72A0,OWNS,,"{""relationship"": ""owner""}"
80C94D200,80C94D200,OWNS,,"{""relationship"": ""owner""}"
80CA10180,80CA10180,OWNS,,"{""relationship"": ""owner""}"
80CA396E0,80CA396E0,OWNS,,"{""relationship"": ""owner""}"
80CAE7060,80CAE7060,OWNS,,"{""relationship"": ""owner""}"
80CAFC320,80CAFC320,OWNS,,"{""relationship"": ""owner""}"
80CB220E0,80CB220E0,OWNS,,"{""relationship"": ""owner""}"
80CB562E0,80CB562E0,OWNS,,"{""relationship"": ""owner""}"
80CB9DD70,80CB9DD70,OWNS,,"{""relationship"": ""owner""}"
80CBB3200,80CBB3200,OWNS,,"{""relationship"": ""owner""}"
80CC00720,80CC00720,OWNS,,"{""relationship"": ""owner""}"
80CC821F0,80CC821F0,OWNS,,"{""relationship"": ""owner""}"
80CCA5260,80CCA5260,OWNS,,"{""relationship"": ""owner""}"
80CCDDFB0,80CCDDFB0,OWNS,,"{""relationship"": ""owner""}"
80CDD4350,80CDD4350,OWNS,,"{""relationship"": ""owner""}"
80CE4ABC0,80CE4ABC0,OWNS,,"{""relationship"": ""owner""}"
80CFE1960,80CFE1960,OWNS,,"{""relationship"": ""owner""}"
80D018930,80D018930,OWNS,,"{""relationship"": ""owner""}"
80D050ED0,80D050ED0,OWNS,,"{""relationship"": ""owner""}"
80D06AC20,80D06AC20,OWNS,,"{""relationship"": ""owner""}"
80D079290,80D079290,OWNS,,"{""relationship"": ""owner""}"
80D08F540,80D08F540,OWNS,,"{""relationship"": ""owner""}"
80D192830,80D192830,OWNS,,"{""relationship"": ""owner""}"
80D266B50,80D266B50,OWNS,,"{""relationship"": ""owner""}"
80D2A3C10,80D2A3C10,OWNS,,"{""relationship"": ""owner""}"
80D437B20,80D437B20,OWNS,,"{""relationship"": ""owner""}"
80D4C5E10,80D4C5E10,OWNS,,"{""relationship"": ""owner""}"
80D4F1D90,80D4F1D90,OWNS,,"{""relationship"": ""owner""}"
80D555E10,80D555E10,OWNS,,"{""relationship"": ""owner""}"
80D59B560,80D59B560,OWNS,,"{""relationship"": ""owner""}"
80D59BDC0,80D59BDC0,OWNS,,"{""relationship"": ""owner""}"
80D64EC50,80D64EC50,OWNS,,"{""relationship"": ""owner""}"
80D6836F0,80D6836F0,OWNS,,"{""relationship"": ""owner""}"
80D73C070,80D73C070,OWNS,,"{""relationship"": ""owner""}"
80D76EF40,80D76EF40,OWNS,,"{""relationship"": ""owner""}"
80D7EE9E0,80D7EE9E0,OWNS,,"{""relationship"": ""owner""}"
80D8D7C70,80D8D7C70,OWNS,,"{""relationship"": ""owner""}"
80D9469F0,80D9469F0,OWNS,,"{""relationship"": ""owner""}"
80D990260,80D990260,OWNS,,"{""relationship"": ""owner""}"
80D9B9FD0,80D9B9FD0,OWNS,,"{""relationship"": ""owner""}"
80D9E8AC0,80D9E8AC0,OWNS,,"{""relationship"": ""owner""}"
80DA73BF0,80DA73BF0,OWNS,,"{""relationship"": ""owner""}"
80DAE4500,80DAE4500,OWNS,,"{""relationship"": ""owner""}"
80DB0AA30,80DB0AA30,OWNS,,"{""relationship"": ""owner""}"
80DB44090,80DB44090,OWNS,,"{""relationship"": ""owner""}"
80DC01210,80DC01210,OWNS,,"{""relationship"": ""owner""}"
80DC7F790,80DC7F790,OWNS,,"{""relationship"": ""owner""}"
80DE85570,80DE85570,OWNS,,"{""relationship"": ""owner""}"
80DEE27D0,80DEE27D0,OWNS,,"{""relationship"": ""owner""}"
80DF886E0,80DF886E0,OWNS,,"{""relationship"": ""owner""}"
80DFA7EA0,80DFA7EA0,OWNS,,"{""relationship"": ""owner""}"
80E02F4B0,80E02F4B0,OWNS,,"{""relationship"": ""owner""}"
80E0EE0B0,80E0EE0B0,OWNS,,"{""relationship"": ""owner""}"
80E136170,80E136170,OWNS,,"{""relationship"": ""owner""}"
80E145DA0,80E145DA0,OWNS,,"{""relationship"": ""owner""}"
80E1CA820,80E1CA820,OWNS,,"{""relationship"": ""owner""}"
80E1CA910,80E1CA910,OWNS,,"{""relationship"": ""owner""}"
80E26CD20,80E26CD20,OWNS,,"{""relationship"": ""owner""}"
80E2E6050,80E2E6050,OWNS,,"{""relationship"": ""owner""}"
80E2F85D0,80E2F85D0,OWNS,,"{""relationship"": ""owner""}"
80E330AB0,80E330AB0,OWNS,,"{""relationship"": ""owner""}"
80E337F70,80E337F70,OWNS,,"{""relationship"": ""owner""}"
80E3ED5C0,80E3ED5C0,OWNS,,"{""relationship"": ""owner""}"
80E48B7A0,80E48B7A0,OWNS,,"{""relationship"": ""owner""}"
80E4D0390,80E4D0390,OWNS,,"{""relationship"": ""owner""}"
80E528170,80E528170,OWNS,,"{""relationship"": ""owner""}"
80E550120,80E550120,OWNS,,"{""relationship"": ""owner""}"
80E56F9F0,80E56F9F0,OWNS,,"{""relationship"": ""owner""}"
80E5E0320,80E5E0320,OWNS,,"{""relationship"": ""owner""}"
80E641BB0,80E641BB0,OWNS,,"{""relationship"": ""owner""}"
80E649670,80E649670,OWNS,,"{""relationship"": ""owner""}"
80E66F9C0,80E66F9C0,OWNS,,"{""relationship"": ""owner""}"
80E6B3560,80E6B3560,OWNS,,"{""relationship"": ""owner""}"
80E6DB5B0,80E6DB5B0,OWNS,,"{""relationship"": ""owner""}"
80E709690,80E709690,OWNS,,"{""relationship"": ""owner""}"
80E762110,80E762110,OWNS,,"{""relationship"": ""owner""}"
80E795940,80E795940,OWNS,,"{""relationship"": ""owner""}"
80E7A4FA0,80E7A4FA0,OWNS,,"{""relationship"": ""owner""}"
80E9090C0,80E9090C0,OWNS,,"{""relationship"": ""owner""}"
80E9331D0,80E9331D0,OWNS,,"{""relationship"": ""owner""}"
80E9486A0,80E9486A0,OWNS,,"{""relationship"": ""owner""}"
80E9778E0,80E9778E0,OWNS,,"{""relationship"": ""owner""}"
80E9E4A30,80E9E4A30,OWNS,,"{""relationship"": ""owner""}"
80EA2DA50,80EA2DA50,OWNS,,"{""relationship"": ""owner""}"
80EA87680,80EA87680,OWNS,,"{""relationship"": ""owner""}"
80EB0DC50,80EB0DC50,OWNS,,"{""relationship"": ""owner""}"
80EB7BF50,80EB7BF50,OWNS,,"{""relationship"": ""owner""}"
80EBD7AE0,80EBD7AE0,OWNS,,"{""relationship"": ""owner""}"
80EC3FEB0,80EC3FEB0,OWNS,,"{""relationship"": ""owner""}"
80EC59E70,80EC59E70,OWNS,,"{""relationship"": ""owner""}"
80EC68410,80EC68410,OWNS,,"{""relationship"": ""owner""}"
80ECE4CA0,80ECE4CA0,OWNS,,"{""relationship"": ""owner""}"
80ECEF920,80ECEF920,OWNS,,"{""relationship"": ""owner""}"
80ECFD4D0,80ECFD4D0,OWNS,,"{""relationship"": ""owner""}"
80ED3E9B0,80ED3E9B0,OWNS,,"{""relationship"": ""owner""}"
80EE0FB00,80EE0FB00,OWNS,,"{""relationship"": ""owner""}"
80EE85CD0,80EE85CD0,OWNS,,"{""relationship"": ""owner""}"
80EE94A90,80EE94A90,OWNS,,"{""relationship"": ""owner""}"
80EF13770,80EF13770,OWNS,,"{""relationship"": ""owner""}"
80EF8E2D0,80EF8E2D0,OWNS,,"{""relationship"": ""owner""}"
80EFBA910,80EFBA910,OWNS,,"{""relationship"": ""owner""}"
80F0D2AB0,80F0D2AB0,OWNS,,"{""relationship"": ""owner""}"
80F0FFBF0,80F0FFBF0,OWNS,,"{""relationship"": ""owner""}"
80F1084B0,80F1084B0,OWNS,,"{""relationship"": ""owner""}"
80F124C70,80F124C70,OWNS,,"{""relationship"": ""owner""}"
80F178D30,80F178D30,OWNS,,"{""relationship"": ""owner""}"
80F1F8CE0,80F1F8CE0,OWNS,,"{""relationship"": ""owner""}"
80F211F30,80F211F30,OWNS,,"{""relationship"": ""owner""}"
80F21BAF0,80F21BAF0,OWNS,,"{""relationship"": ""owner""}"
80F2EBFE0,80F2EBFE0,OWNS,,"{""relationship"": ""owner""}"
80F460050,80F460050,OWNS,,"{""relationship"": ""owner""}"
80F463D20,80F463D20,OWNS,,"{""relationship"": ""owner""}"
80F466F70,80F466F70,OWNS,,"{""relationship"": ""owner""}"
80F49A270,80F49A270,OWNS,,"{""relationship"": ""owner""}"
80F4A8780,80F4A8780,OWNS,,"{""relationship"": ""owner""}"
80F4BD3A0,80F4BD3A0,OWNS,,"{""relationship"": ""owner""}"
80F4E70B0,80F4E70B0,OWNS,,"{""relationship"": ""owner""}"
80F500370,80F500370,OWNS,,"{""relationship"": ""owner""}"
80F56EE40,80F56EE40,OWNS,,"{""relationship"": ""owner""}"
80F5796D0,80F5796D0,OWNS,,"{""relationship"": ""owner""}"
80F57C620,80F57C620,OWNS,,"{""relationship"": ""owner""}"
80F587CE0,80F587CE0,OWNS,,"{""relationship"": ""owner""}"
80F60D330,80F60D330,OWNS,,"{""relationship"": ""owner""}"
80F669B00,80F669B00,OWNS,,"{""relationship"": ""owner""}"
80F69D190,80F69D190,OWNS,,"{""relationship"": ""owner""}"
80F6BA500,80F6BA500,OWNS,,"{""relationship"": ""owner""}"
80F6D3C70,80F6D3C70,OWNS,,"{""relationship"": ""owner""}"
80F79F010,80F79F010,OWNS,,"{""relationship"": ""owner""}"
80F87C640,80F87C640,OWNS,,"{""relationship"": ""owner""}"
80F8B7290,80F8B7290,OWNS,,"{""relationship"": ""owner""}"
80F8C3CA0,80F8C3CA0,OWNS,,"{""relationship"": ""owner""}"
80F903660,80F903660,OWNS,,"{""relationship"": ""owner""}"
80FA98B00,80FA98B00,OWNS,,"{""relationship"": ""owner""}"
80FA9EB10,80FA9EB10,OWNS,,"{""relationship"": ""owner""}"
80FB61270,80FB61270,OWNS,,"{""relationship"": ""owner""}"
80FC107F0,80FC107F0,OWNS,,"{""relationship"": ""owner""}"
80FC16870,80FC16870,OWNS,,"{""relationship"": ""owner""}"
80FC35230,80FC35230,OWNS,,"{""relationship"": ""owner""}"
80FC517D0,80FC517D0,OWNS,,"{""relationship"": ""owner""}"
80FC8F980,80FC8F980,OWNS,,"{""relationship"": ""owner""}"
80FE6AB90,80FE6AB90,OWNS,,"{""relationship"": ""owner""}"
80FEF6B80,80FEF6B80,OWNS,,"{""relationship"": ""owner""}"
80FF15F30,80FF15F30,OWNS,,"{""relationship"": ""owner""}"
80FF28080,80FF28080,OWNS,,"{""relationship"": ""owner""}"
80FF589E0,80FF589E0,OWNS,,"{""relationship"": ""owner""}"
8100256D0,8100256D0,OWNS,,"{""relationship"": ""owner""}"
8100381E0,8100381E0,OWNS,,"{""relationship"": ""owner""}"
810048300,810048300,OWNS,,"{""relationship"": ""owner""}"
8100A2E80,8100A2E80,OWNS,,"{""relationship"": ""owner""}"
810184CE0,810184CE0,OWNS,,"{""relationship"": ""owner""}"
810193480,810193480,OWNS,,"{""relationship"": ""owner""}"
8101E0CD0,8101E0CD0,OWNS,,"{""relationship"": ""owner""}"
81020A870,81020A870,OWNS,,"{""relationship"": ""owner""}"
810225970,810225970,OWNS,,"{""relationship"": ""owner""}"
81024DE80,81024DE80,OWNS,,"{""relationship"": ""owner""}"
8102AEAC0,8102AEAC0,OWNS,,"{""relationship"": ""owner""}"
8102CCEC0,8102CCEC0,OWNS,,"{""relationship"": ""owner""}"
8102EDBF0,8102EDBF0,OWNS,,"{""relationship"": ""owner""}"
81034D310,81034D310,OWNS,,"{""relationship"": ""owner""}"
8103C2850,8103C2850,OWNS,,"{""relationship"": ""owner""}"
81040ACB0,81040ACB0,OWNS,,"{""relationship"": ""owner""}"
810495360,810495360,OWNS,,"{""relationship"": ""owner""}"
810518810,810518810,OWNS,,"{""relationship"": ""owner""}"
81055CF40,81055CF40,OWNS,,"{""relationship"": ""owner""}"
810614BF0,810614BF0,OWNS,,"{""relationship"": ""owner""}"
810632F70,810632F70,OWNS,,"{""relationship"": ""owner""}"
810658100,810658100,OWNS,,"{""relationship"": ""owner""}"
8106F9FB0,8106F9FB0,OWNS,,"{""relationship"": ""owner""}"
810771260,810771260,OWNS,,"{""relationship"": ""owner""}"
8107E0040,8107E0040,OWNS,,"{""relationship"": ""owner""}"
8107F5090,8107F5090,OWNS,,"{""relationship"": ""owner""}"
810945F80,810945F80,OWNS,,"{""relationship"": ""owner""}"
