node_id,node_type,label
80373DB80,Customer,"Charles Brown (Somalia, Risk: Low)"
803767D50,Customer,"Paul Carroll (France, Risk: Low)"
80376F850,Customer,"John Torres (Iraq, Risk: High)"
803771ED0,Customer,"Kathryn Snyder (Belgium, Risk: Medium)"
803782210,Customer,"Stacy Navarro (Netherlands, Risk: High)"
803864B70,Customer,"Brandon Hayden (Taiwan, Risk: Medium)"
80387B870,Customer,"Laurie Smith (Serbia, Risk: Medium)"
803946150,Customer,"Debra Williams (Saudi Arabia, Risk: Low)"
80396EF00,Customer,"Joseph Ramos (Fiji, Risk: Low)"
8039D99E0,Customer,"Kevin Walters (Liechtenstein, Risk: Low)"
8039FEDD0,Customer,"Julie Ortiz (Gibraltar, Risk: Low)"
803A43310,Customer,"Shannon Rivera (Puerto Rico, Risk: Low)"
803A663B0,Customer,"Matthew Morales DDS (Argentina, Risk: Low)"
803A7F390,Customer,"Ernest Morris (Sierra Leone, Risk: High)"
803AC4350,Customer,"Jose Travis (Palestinian Territory, Risk: Low)"
803AFBCD0,Customer,"Julia Brown (Maldives, Risk: Medium)"
803B8C4E0,Customer,"Peter Garrett (Senegal, Risk: Low)"
803B965F0,Customer,"Derek Anderson (France, Risk: Low)"
803C84C10,Customer,"Michael Martinez (Norfolk Island, Risk: High)"
803CABBA0,Customer,"Cynthia Moore (Micronesia, Risk: High)"
803CDAE00,Customer,"Jason Walker (Tajikistan, Risk: Low)"
803CE0561,Customer,"Julia Wilson (Syrian Arab Republic, Risk: Low)"
803CEB180,Customer,"Timothy Carter (Romania, Risk: Low)"
803D1C990,Customer,"Ruben Baird (Ecuador, Risk: Low)"
803D23610,Customer,"Charles Lee (Netherlands Antilles, Risk: High)"
803D69350,Customer,"Sherry Shields (Falkland Islands (Malvinas), Risk: Low)"
803E2FA50,Customer,"Sarah Morgan (Solomon Islands, Risk: Low)"
803E419B0,Customer,"Samantha Campbell (French Southern Territories, Risk: Low)"
803ECA7F0,Customer,"Lauren Keller (Tonga, Risk: Low)"
803ED0780,Customer,"Joshua Reed (Micronesia, Risk: Low)"
803F30090,Customer,"Jamie Cantu (Trinidad and Tobago, Risk: Low)"
804025CB0,Customer,"Michael Armstrong (Djibouti, Risk: Medium)"
804033B80,Customer,"Jennifer Flores (Lebanon, Risk: Low)"
80403FE40,Customer,"Roberta Hughes (Panama, Risk: High)"
8040D99A0,Customer,"Marissa Hernandez (Argentina, Risk: Low)"
8041C1790,Customer,"Vincent Rivera (Bolivia, Risk: Low)"
8042127F0,Customer,"Jessica Fox (Korea, Risk: Low)"
80426EF50,Customer,"Charles Pitts (Cape Verde, Risk: Low)"
8042CDCE0,Customer,"Richard Baker (Nigeria, Risk: Low)"
80432B8A0,Customer,"Marie Christian (Timor-Leste, Risk: Low)"
8043B1D00,Customer,"Kimberly Finley (Niue, Risk: Medium)"
804405680,Customer,"Olivia Brennan (Argentina, Risk: Low)"
80440B4D0,Customer,"Cynthia Cohen (France, Risk: Low)"
804438E30,Customer,"Nicole Hamilton MD (North Macedonia, Risk: Low)"
80451BD80,Customer,"Ashlee Jackson (French Southern Territories, Risk: Low)"
80455FA80,Customer,"Amber Flynn (French Polynesia, Risk: Low)"
8045722E0,Customer,"Jeffrey Sanchez (Isle of Man, Risk: Low)"
8045AFF90,Customer,"Rebecca Jackson (Belgium, Risk: Medium)"
80460D080,Customer,"Janet Vega (Luxembourg, Risk: Low)"
8046FC600,Customer,"Briana Murray (Equatorial Guinea, Risk: Low)"
804752C40,Customer,"Michael Nolan (Lao People's Democratic Republic, Risk: Low)"
804790520,Customer,"Megan Moore (Kenya, Risk: Low)"
80489D1B0,Customer,"Victoria Evans (Jamaica, Risk: Low)"
8049060A0,Customer,"Joyce Turner (Hungary, Risk: Low)"
80493D3F0,Customer,"Ashley James (Guinea-Bissau, Risk: Low)"
8049926C0,Customer,"Wendy Phillips (Switzerland, Risk: Medium)"
8049AF0E1,Customer,"Denise Knight (Poland, Risk: Low)"
804A36990,Customer,"Valerie Lozano (Samoa, Risk: Low)"
804AB3D60,Customer,"Tanner Mitchell DDS (New Caledonia, Risk: High)"
804AD1260,Customer,"Colleen Lee (El Salvador, Risk: High)"
804B5A690,Customer,"Michelle Hopkins (Taiwan, Risk: Low)"
804B79470,Customer,"Brent Burton (Armenia, Risk: Low)"
804C3BDE0,Customer,"Jeremiah Riley (Saint Martin, Risk: Low)"
804CBC400,Customer,"Theodore Murphy (Israel, Risk: Medium)"
804DE7670,Customer,"Carlos Ryan (Haiti, Risk: Medium)"
804E0D2F0,Customer,"Susan Rivas (Equatorial Guinea, Risk: Medium)"
804E90950,Customer,"Terry Coffey (French Polynesia, Risk: Low)"
804ED4F60,Customer,"Gina Wilson (Belarus, Risk: Low)"
804F15F00,Customer,"Vincent Dalton (Saint Kitts and Nevis, Risk: Medium)"
804F4CAD0,Customer,"Jennifer Singleton (Moldova, Risk: Low)"
80502CDE0,Customer,"Richard Smith (Mauritania, Risk: Low)"
805078010,Customer,"Jacob Curry (Estonia, Risk: High)"
8050CFE80,Customer,"Samantha Bentley (Botswana, Risk: Low)"
805125E70,Customer,"Kaitlyn Harvey (Western Sahara, Risk: Low)"
8051494B0,Customer,"Suzanne Walker (Bahrain, Risk: Medium)"
805198DA0,Customer,"Julie Haynes (Pakistan, Risk: Low)"
80526DAB0,Customer,"Charles Shah (Gabon, Risk: Low)"
8052D3220,Customer,"Audrey Young DDS (Iceland, Risk: Medium)"
805314C00,Customer,"Michael Paul (Yemen, Risk: Low)"
8053E3C30,Customer,"Laurie Barber (Turks and Caicos Islands, Risk: Low)"
8053FA9E0,Customer,"Brett Burns (Ireland, Risk: Low)"
805441E00,Customer,"Diana Vaughn (Cuba, Risk: Low)"
8054C97C0,Customer,"Trevor Foley (Bolivia, Risk: Low)"
805571620,Customer,"Mrs. Stephanie Newman (Bahamas, Risk: Low)"
8055AFD70,Customer,"Colton Martinez (Thailand, Risk: Low)"
805624DD0,Customer,"Anna Lewis (Northern Mariana Islands, Risk: Low)"
805703500,Customer,"Alison Buchanan (Ecuador, Risk: Low)"
80570D870,Customer,"Rachel Harris DVM (Micronesia, Risk: Low)"
805718760,Customer,"Daniel Kane (Greenland, Risk: Low)"
805769430,Customer,"Rachel Carlson (Falkland Islands (Malvinas), Risk: Medium)"
805951600,Customer,"Brianna Anderson (El Salvador, Risk: Medium)"
8059BA5E0,Customer,"Ashley Delacruz (Bulgaria, Risk: Low)"
8059D7D00,Customer,"Richard Young (Gibraltar, Risk: Low)"
805A0CB50,Customer,"Derek Martinez (Italy, Risk: Low)"
805A0F8B0,Customer,"Nichole Alvarez (Slovakia (Slovak Republic), Risk: Low)"
805A24290,Customer,"Kevin Hayes (Cyprus, Risk: Medium)"
805A9ED50,Customer,"Amanda Logan (Tonga, Risk: Low)"
805AB6580,Customer,"Elizabeth Schneider (Antarctica (the territory South of 60 deg S), Risk: Low)"
805B26EA0,Customer,"John Morales (Poland, Risk: Low)"
805B8BB80,Customer,"Micheal Wallace (United Arab Emirates, Risk: Low)"
805CDA130,Customer,"Lee Jones (Falkland Islands (Malvinas), Risk: Low)"
805CE7A90,Customer,"Lauren Joseph (Hong Kong, Risk: Low)"
805D34770,Customer,"Kerry Chavez DDS (Bolivia, Risk: Low)"
805D79140,Customer,"Ashley Pena (Turkey, Risk: Medium)"
805DC2520,Customer,"Michelle Lewis (Korea, Risk: Medium)"
805DD0990,Customer,"Jennifer Wilcox (Iran, Risk: Low)"
805DD31C0,Customer,"Brandon Simmons (Papua New Guinea, Risk: Medium)"
805EED740,Customer,"Troy Mcdaniel (Lebanon, Risk: Low)"
805EF3560,Customer,"Ronald Davis (Bhutan, Risk: Low)"
805EFD340,Customer,"Jacqueline Anderson (Bahamas, Risk: Low)"
805FA2BB1,Customer,"Kristina Rivera (British Virgin Islands, Risk: Low)"
805FCA7D0,Customer,"Shane Pugh (Jamaica, Risk: Medium)"
806096E10,Customer,"Michelle Schmitt (Netherlands Antilles, Risk: Medium)"
8060AFE50,Customer,"Brian Romero (Cape Verde, Risk: Medium)"
806110AF0,Customer,"Courtney Rodriguez (Tanzania, Risk: Medium)"
806185740,Customer,"Ashley Ramirez (Czech Republic, Risk: Low)"
80619F170,Customer,"Sarah Villegas (Svalbard & Jan Mayen Islands, Risk: Low)"
80623C860,Customer,"Megan Hawkins (New Caledonia, Risk: Low)"
8062492E0,Customer,"Sandra Adams (Cocos (Keeling) Islands, Risk: Medium)"
806311B80,Customer,"Phillip Dorsey (Guernsey, Risk: Medium)"
8063568D0,Customer,"Sergio Knight (Iran, Risk: Low)"
8064C8820,Customer,"Patrick Bonilla (Bermuda, Risk: Low)"
8064ED2F0,Customer,"Cindy Barnes (Guam, Risk: Low)"
806515CF0,Customer,"Eric Nguyen (Western Sahara, Risk: Medium)"
8065F4020,Customer,"Angela Williams (Cayman Islands, Risk: Medium)"
80660E630,Customer,"Amber Miller (Kenya, Risk: High)"
8066DBB20,Customer,"Karla Ramos (Faroe Islands, Risk: Medium)"
80676E9D0,Customer,"Jose Reed (Bouvet Island (Bouvetoya), Risk: Medium)"
806788380,Customer,"Michael Tucker (Papua New Guinea, Risk: Low)"
8068029D0,Customer,"Daniel Joyce (Azerbaijan, Risk: Low)"
80689C4D0,Customer,"Eric Clark (Burundi, Risk: Low)"
8068A3010,Customer,"Donna Wilson (Luxembourg, Risk: Medium)"
80694B5F0,Customer,"Casey James (Romania, Risk: Medium)"
806966C60,Customer,"Justin Barnett (Guinea, Risk: Medium)"
806989F40,Customer,"Scott Williams (Andorra, Risk: Medium)"
8069C48B0,Customer,"Blake Edwards (Japan, Risk: Low)"
806A47240,Customer,"Michelle Butler (Brazil, Risk: Medium)"
806A591E0,Customer,"Vincent Jackson (Yemen, Risk: Low)"
806AF7C70,Customer,"Sandra Gillespie (Benin, Risk: Medium)"
806B3DB00,Customer,"Brian Graham (Iran, Risk: Medium)"
806BC6340,Customer,"Jennifer Collins (Guadeloupe, Risk: Low)"
806BFE4D0,Customer,"Richard Jones (North Macedonia, Risk: Medium)"
806C6E560,Customer,"Jordan Bullock (Guernsey, Risk: Low)"
806CDC5F0,Customer,"Tyler Brewer (Cameroon, Risk: Low)"
806CFE720,Customer,"Charles Gonzalez (Netherlands, Risk: Medium)"
806D5EF00,Customer,"Peter Jones (Zambia, Risk: Low)"
806D663F0,Customer,"Kathleen Webster (Senegal, Risk: Low)"
806D79F20,Customer,"Melanie Macias (Norway, Risk: Low)"
806D7D990,Customer,"Lori Lin (Niue, Risk: Low)"
806D90200,Customer,"Jeremiah Harrison (Norfolk Island, Risk: Medium)"
806DA8BF0,Customer,"Donald Brown (Madagascar, Risk: High)"
806E56560,Customer,"Joel Johnson (Heard Island and McDonald Islands, Risk: Low)"
806E77290,Customer,"Angela Lin (Timor-Leste, Risk: Low)"
806E8E170,Customer,"Kirk Cruz (Mozambique, Risk: Low)"
806EA4730,Customer,"Rebecca Huang (Korea, Risk: High)"
806ECB480,Customer,"Laura Lopez (Netherlands, Risk: Low)"
806F01290,Customer,"Chris Brown (Bosnia and Herzegovina, Risk: Medium)"
806F2BBD0,Customer,"Sara Haas (Belize, Risk: Low)"
806F53F90,Customer,"Carrie Wright (Kazakhstan, Risk: High)"
806F692F0,Customer,"Kelly Bishop MD (United States Virgin Islands, Risk: Low)"
806FD0080,Customer,"Jason Morgan (Netherlands Antilles, Risk: High)"
806FE7D00,Customer,"Mark Cook (Greenland, Risk: Low)"
80711DFC0,Customer,"Michael Mitchell (Saint Kitts and Nevis, Risk: Low)"
80714C310,Customer,"Tracey Morrison (Canada, Risk: Low)"
8071D95E0,Customer,"Kevin Thomas (Guernsey, Risk: Low)"
80720A620,Customer,"Matthew Bates (Bulgaria, Risk: Low)"
807328630,Customer,"Teresa Collins (Honduras, Risk: Low)"
80734C290,Customer,"Erin Anderson (Reunion, Risk: Low)"
80736E5C0,Customer,"Nancy Jennings (Malta, Risk: Low)"
807481AF0,Customer,"Michael Romero (Andorra, Risk: Low)"
8075523B0,Customer,"Christopher Lewis (Yemen, Risk: Low)"
8075BE8C0,Customer,"Cheryl Cooke (Cape Verde, Risk: Low)"
80766A3D0,Customer,"Ryan Garcia (Sierra Leone, Risk: Low)"
8076D6E50,Customer,"Nancy Rose (Panama, Risk: Medium)"
80775BA70,Customer,"Ralph Anderson (Honduras, Risk: Low)"
807776300,Customer,"Christopher Schwartz (Nigeria, Risk: Low)"
80777E5C0,Customer,"Carol Kim (Isle of Man, Risk: Low)"
80779AFC0,Customer,"Nathan Montes (New Zealand, Risk: Low)"
8077F7C20,Customer,"Paul Cole (Martinique, Risk: Low)"
80790E150,Customer,"Vincent Mueller (United Kingdom, Risk: Low)"
8079762D0,Customer,"Holly Valentine (Kazakhstan, Risk: Low)"
8079AAA10,Customer,"Douglas Reyes (Marshall Islands, Risk: Low)"
807A2A400,Customer,"Christopher Gonzalez (Netherlands, Risk: Low)"
807A63060,Customer,"David Davidson (Tunisia, Risk: Medium)"
807A8BFF0,Customer,"Timothy Dawson (Maldives, Risk: Low)"
807AA4750,Customer,"Dominique Hines (Faroe Islands, Risk: Low)"
807ACADE0,Customer,"Jose Guerra (Bermuda, Risk: Low)"
807B0FC30,Customer,"Courtney Hayes (Guernsey, Risk: Low)"
807B1F260,Customer,"Jennifer Sanders (Holy See (Vatican City State), Risk: Low)"
807C50360,Customer,"Zachary Brooks (Antarctica (the territory South of 60 deg S), Risk: Low)"
807C523B0,Customer,"Brett Espinoza (Grenada, Risk: Low)"
807C7C430,Customer,"Brenda Mitchell (Switzerland, Risk: Low)"
807C9D3A0,Customer,"Ronald Blake (Latvia, Risk: Medium)"
807CACED0,Customer,"Aaron Miller (Equatorial Guinea, Risk: Low)"
807CD0050,Customer,"Chase Bentley (New Caledonia, Risk: Medium)"
807CD4050,Customer,"Ashley Roberts (Gabon, Risk: Low)"
807D80E70,Customer,"David Fowler (Nigeria, Risk: Low)"
807DC0D70,Customer,"Brian Stein (Nepal, Risk: Low)"
807DE2E10,Customer,"Lynn Andrews (Saint Barthelemy, Risk: Low)"
807E3B150,Customer,"Jeffrey Mendez (Dominican Republic, Risk: Low)"
807E4A3D0,Customer,"Chelsea Barnett (Malta, Risk: Low)"
807E9A5B0,Customer,"Andrea Fox (Madagascar, Risk: Low)"
807EE8EB0,Customer,"Katie Smith (Tunisia, Risk: Low)"
807EFA590,Customer,"Mark Zavala (El Salvador, Risk: Low)"
807F59C60,Customer,"Heather Jones (Dominican Republic, Risk: Low)"
807F7AF60,Customer,"Lori Ingram (Saint Pierre and Miquelon, Risk: Low)"
807FE6A50,Customer,"Brandi Bell (Guadeloupe, Risk: Low)"
808077E90,Customer,"Carrie Maxwell (Kyrgyz Republic, Risk: Medium)"
8080A28A0,Customer,"Mrs. Catherine Taylor (Saint Barthelemy, Risk: Medium)"
8080D49F0,Customer,"Judith Carter (Aruba, Risk: Low)"
8080D8570,Customer,"Stacey Stewart (Georgia, Risk: Low)"
8080FF4A0,Customer,"Virginia Daniels (El Salvador, Risk: Low)"
80811F3E0,Customer,"Matthew Mitchell (Tokelau, Risk: Low)"
80814F280,Customer,"Sharon Rivera (British Virgin Islands, Risk: Low)"
808153A70,Customer,"Jessica Ross (Kazakhstan, Risk: Medium)"
808176090,Customer,"Jasmine Beltran (Luxembourg, Risk: Medium)"
8081F2B60,Customer,"Holly Salinas (Ethiopia, Risk: Low)"
80822D000,Customer,"Monica Miller (Netherlands, Risk: Low)"
80828DBC0,Customer,"Catherine Carter MD (Greece, Risk: Low)"
8082B1330,Customer,"Elizabeth Morrison (Japan, Risk: Low)"
8083881A0,Customer,"Jeremy West (Saint Lucia, Risk: Low)"
8083E41E0,Customer,"Heather Bolton (Falkland Islands (Malvinas), Risk: Low)"
8084157F0,Customer,"Rebecca Brown (Paraguay, Risk: Medium)"
808444B20,Customer,"Heidi Owen (Philippines, Risk: Low)"
808660B60,Customer,"Andre Allison (Philippines, Risk: Low)"
80866A7E0,Customer,"Amanda Jones (Slovakia (Slovak Republic), Risk: Low)"
808697F70,Customer,"Heidi Herring (Antigua and Barbuda, Risk: Low)"
8086C8A00,Customer,"Meghan Rush (Holy See (Vatican City State), Risk: Low)"
80876B4A0,Customer,"Billy Taylor (Haiti, Risk: Low)"
80877E700,Customer,"Matthew Wright (Brazil, Risk: Low)"
8088317F0,Customer,"Cody Holmes (United States Minor Outlying Islands, Risk: Low)"
80884F130,Customer,"Deborah Green (Kiribati, Risk: Low)"
80888FA00,Customer,"Logan Benson (Liechtenstein, Risk: Medium)"
8088A8FF0,Customer,"Chad Jones (China, Risk: Medium)"
8088B0390,Customer,"Jill Miller (Pitcairn Islands, Risk: Low)"
8088FCA40,Customer,"Victoria Contreras (Russian Federation, Risk: Low)"
808903EC0,Customer,"Joshua Vance (Thailand, Risk: Low)"
808930C40,Customer,"Michael Graves (China, Risk: High)"
8089A5AB0,Customer,"Katie Martinez (Cook Islands, Risk: Low)"
8089FE4A0,Customer,"Cynthia Snyder (Guyana, Risk: Low)"
808A826F0,Customer,"Jackie Lara (Micronesia, Risk: Low)"
808AA7580,Customer,"Stephen Jones (Indonesia, Risk: Medium)"
808AD9180,Customer,"Dr. Kelly Hammond DVM (Barbados, Risk: Low)"
808B18F30,Customer,"Evan Jones (Lao People's Democratic Republic, Risk: Medium)"
808B9ABB0,Customer,"Haley Humphrey (Slovakia (Slovak Republic), Risk: Low)"
808BDDFF0,Customer,"Laurie Saunders (Bulgaria, Risk: High)"
808CA0F70,Customer,"Thomas Brown (British Virgin Islands, Risk: Low)"
808D4CF90,Customer,"Elizabeth Martin (Vietnam, Risk: High)"
808D62D60,Customer,"Hannah Everett (Ukraine, Risk: Medium)"
808D8FB20,Customer,"Blake Gonzalez (Zimbabwe, Risk: Low)"
808D94BD0,Customer,"Beth Turner (Martinique, Risk: Low)"
808E13B70,Customer,"Martin Vargas (Mozambique, Risk: Low)"
808F06960,Customer,"Matthew Le (Netherlands, Risk: Medium)"
8090AC860,Customer,"Thomas Williams (Tonga, Risk: Low)"
80918FEC0,Customer,"Angel May (Morocco, Risk: Medium)"
80920B580,Customer,"Daniel Armstrong (Niger, Risk: Low)"
80922CDA0,Customer,"Kathleen Burton (French Guiana, Risk: Low)"
8092927E0,Customer,"Elizabeth Sanchez (Sri Lanka, Risk: Low)"
8092F28B0,Customer,"Elizabeth Jones (Bahamas, Risk: Low)"
809326550,Customer,"Jason Marshall (Guam, Risk: Low)"
809334D30,Customer,"Emily Higgins (Saint Martin, Risk: Medium)"
80938EF50,Customer,"Haley Ross PhD (Malaysia, Risk: Low)"
809390850,Customer,"Emma Owens (Ethiopia, Risk: Low)"
8093DF330,Customer,"Charles Williams (Yemen, Risk: Low)"
8093E2B50,Customer,"Luis Wright (Tonga, Risk: Low)"
80941CF80,Customer,"Robin Peck (Saint Helena, Risk: Low)"
8094FBAB0,Customer,"Phillip Jimenez (Malaysia, Risk: Low)"
8095375C0,Customer,"Shawn Jimenez (Bermuda, Risk: Low)"
8095E3A10,Customer,"Kathy Levy (Cuba, Risk: Low)"
809613680,Customer,"Amber Campbell (Nepal, Risk: Low)"
809639E80,Customer,"Martha Ruiz (Mauritania, Risk: Low)"
80964E5D0,Customer,"Brian Anderson (Estonia, Risk: Low)"
80966B850,Customer,"Pamela Diaz (Iran, Risk: Low)"
80967E310,Customer,"Justin Cox (France, Risk: Low)"
8096826D0,Customer,"Jonathan Duran (Fiji, Risk: Low)"
80969E460,Customer,"Lisa Carr (Brunei Darussalam, Risk: Low)"
8096D4670,Customer,"Jennifer Norton (Guadeloupe, Risk: Low)"
8097B7580,Customer,"Holly Thomas (Netherlands, Risk: Low)"
8098E55D0,Customer,"Kathryn Williams (Burundi, Risk: Low)"
8098EE660,Customer,"Regina Stone (Canada, Risk: Medium)"
8098FA6C0,Customer,"Kaylee Murphy (New Zealand, Risk: Low)"
80997F8D0,Customer,"James Jensen (Tajikistan, Risk: Low)"
8099BC410,Customer,"George Clayton (Martinique, Risk: Medium)"
8099CA2C0,Customer,"Justin Wells Jr. (Greenland, Risk: Medium)"
809A382B0,Customer,"Veronica Silva (South Africa, Risk: Low)"
809B4FC60,Customer,"Shelby Soto (Nepal, Risk: Low)"
809B63630,Customer,"Walter Patton (Singapore, Risk: Low)"
809C28A70,Customer,"Crystal Williams (Lesotho, Risk: Medium)"
809C489D0,Customer,"Mark Harvey (Tajikistan, Risk: Medium)"
809D020F0,Customer,"Roberto Allen (Montserrat, Risk: High)"
809D22A40,Customer,"Ashley Smith (Germany, Risk: Low)"
809DBCF40,Customer,"Jason Harris (Macao, Risk: Low)"
809DE9F20,Customer,"Tami Salas (Saint Pierre and Miquelon, Risk: Low)"
809DF3570,Customer,"Michele Stone (Monaco, Risk: Low)"
809E02430,Customer,"Matthew Fox (Germany, Risk: Low)"
809E5AD90,Customer,"Julia Patel (Mayotte, Risk: Low)"
809EDAF40,Customer,"Raymond Le (Norway, Risk: Low)"
809EFD3C0,Customer,"Deborah Washington (Egypt, Risk: Low)"
809F3D7D0,Customer,"Edwin David (French Southern Territories, Risk: Low)"
809FA9220,Customer,"Michele Vaughn (Liechtenstein, Risk: Low)"
809FD73D0,Customer,"Gregory Peck (South Africa, Risk: Low)"
809FD9E00,Customer,"Donna Berry (Mayotte, Risk: Low)"
809FE17B0,Customer,"William Cardenas (Zimbabwe, Risk: Low)"
809FF8A10,Customer,"Brianna Williams (Zimbabwe, Risk: Low)"
809FFB470,Customer,"Hannah Ramos (Equatorial Guinea, Risk: Low)"
80A0013C0,Customer,"Cindy Clayton (Faroe Islands, Risk: Low)"
80A0493B0,Customer,"Melissa Taylor (Nicaragua, Risk: Low)"
80A0585D0,Customer,"Cynthia Williams (United Kingdom, Risk: Low)"
80A0D5F60,Customer,"Margaret Williams (Isle of Man, Risk: Low)"
80A0EE580,Customer,"John Maldonado (Burundi, Risk: Low)"
80A0FC1B0,Customer,"Joshua Hickman (Ireland, Risk: Low)"
80A195530,Customer,"Shirley Alvarez (Pakistan, Risk: Low)"
80A19D8C0,Customer,"Victor Morris (Oman, Risk: Low)"
80A1C8FD0,Customer,"Randy Pearson (Djibouti, Risk: Low)"
80A1E0F50,Customer,"Miranda Zuniga (United States Minor Outlying Islands, Risk: Low)"
80A2537D0,Customer,"Jennifer Monroe (Vietnam, Risk: Low)"
80A2552B0,Customer,"Yolanda Sanders (Lithuania, Risk: Medium)"
80A344340,Customer,"Paul Brennan (French Guiana, Risk: Low)"
80A402F80,Customer,"Alexandra Bradley (Botswana, Risk: Medium)"
80A4F42A0,Customer,"Frances Gibson (Norway, Risk: Medium)"
80A4FBD40,Customer,"Kathleen Mays (Thailand, Risk: Low)"
80A599E60,Customer,"Denise Lamb (Greenland, Risk: Low)"
80A5E8880,Customer,"Jimmy Scott (Colombia, Risk: Low)"
80A680CC0,Customer,"George Phillips (Peru, Risk: Low)"
80A6B6D10,Customer,"Casey Chase (Ukraine, Risk: High)"
