transaction_id,timestamp,from_bank,from_account,to_bank,to_account,amount_paid,payment_currency,payment_format,is_laundering
TXN_0036601,2022/09/01 00:03,15980,805125E70,15980,805125E70,120595.01,US Dollar,Reinvestment,0
TXN_0037549,2022/09/01 00:12,21940,8052B8150,21940,8052B8150,7.32,US Dollar,Reinvestment,0
TXN_0038079,2022/09/01 00:19,1,8053FA9E0,1,8053FA9E0,23.14,US Dollar,Reinvestment,0
TXN_0038168,2022/09/01 00:29,211212,8054AA1D0,223233,80C1474D0,35.23,US Dollar,Credit Card,0
TXN_0038403,2022/09/01 00:03,6803,8041DC2A0,111443,805571620,73383.52,US Dollar,Cheque,0
TXN_0038404,2022/09/01 00:18,6803,8041DC2A0,111443,805571620,4976.07,US Dollar,ACH,0
TXN_0038405,2022/09/01 00:27,111443,805571620,111443,805571620,3.95,US Dollar,Reinvestment,0
TXN_0038448,2022/09/01 00:13,6129,805592110,6129,805592110,18.02,US Dollar,Reinvestment,0
TXN_0038768,2022/09/01 00:07,210404,805703500,210404,805703500,137777.9,US Dollar,Reinvestment,0
TXN_0038769,2022/09/01 00:08,210404,805703500,210404,805703500,7.07,US Dollar,Reinvestment,0
TXN_0038808,2022/09/01 00:06,12893,80570D870,12893,80570D870,13.83,US Dollar,Reinvestment,0
TXN_0039355,2022/09/01 00:19,3149,801CCF940,114674,8058306B0,106613.36,US Dollar,Cheque,0
TXN_0039356,2022/09/01 00:07,3149,801CCF940,114674,8058306B0,9061.2,US Dollar,Cash,0
TXN_0039357,2022/09/01 00:01,3149,801CCF940,114674,8058306B0,5688.63,US Dollar,ACH,0
TXN_0039359,2022/09/01 00:24,114674,8058306B0,114674,8058306B0,4.5,US Dollar,Reinvestment,0
TXN_0039780,2022/09/01 00:15,70,100428660,795,805A0CB50,2595.26,US Dollar,Cheque,0
TXN_0039781,2022/09/01 00:01,70,100428660,795,805A0CB50,1681.93,US Dollar,Cash,0
TXN_0039782,2022/09/01 00:19,795,805A0CB50,795,805A0CB50,13.02,US Dollar,Reinvestment,0
TXN_0040056,2022/09/01 00:18,32241,805A66D50,32241,805A66D50,3257.37,US Dollar,Reinvestment,0
TXN_0040452,2022/09/01 00:27,113685,805B26EA0,113685,805B26EA0,275.02,US Dollar,Reinvestment,0
TXN_0041249,2022/09/01 00:17,1688,805CCE060,1688,805CCE060,6453.94,US Dollar,Reinvestment,0
TXN_0041313,2022/09/01 00:20,31607,805CDA130,111631,805CC7F20,0.01,US Dollar,Cheque,0
TXN_0041358,2022/09/01 00:12,26024,805CE7A90,26024,805CE7A90,2166.67,US Dollar,Reinvestment,0
TXN_0041634,2022/09/01 00:14,15040,805B8BB80,111443,805E0CB00,202297.02,US Dollar,Cheque,0
TXN_0041635,2022/09/01 00:22,15040,805B8BB80,111443,805E0CB00,4363.19,US Dollar,Credit Card,0
TXN_0041636,2022/09/01 00:24,15040,805B8BB80,111443,805E0CB00,97687.95,US Dollar,Cash,0
TXN_0041637,2022/09/01 00:04,15040,805B8BB80,111443,805E0CB00,24762.96,US Dollar,ACH,0
TXN_0041700,2022/09/01 00:07,13432,805DD31C0,13432,805DD31C0,17.37,US Dollar,Reinvestment,0
TXN_0041771,2022/09/01 00:12,3698,805EA3F30,3698,805EA3F30,19901.59,US Dollar,Reinvestment,0
TXN_0041772,2022/09/01 00:19,22164,8047EF5D0,3698,805EA3F30,1362.21,US Dollar,Cheque,0
TXN_0041773,2022/09/01 00:01,22164,8047EF5D0,3698,805EA3F30,5440.31,US Dollar,Credit Card,0
TXN_0042247,2022/09/01 00:16,111764,805FF3690,6156,805FF2F80,5192.46,US Dollar,Cheque,0
TXN_0042249,2022/09/01 00:28,6156,805FF2F80,23833,8034A4BC0,39.61,US Dollar,Credit Card,0
TXN_0042828,2022/09/01 00:20,12,800132EC0,28693,80623C860,12566.48,US Dollar,Cheque,0
TXN_0042829,2022/09/01 00:08,12,800132EC0,28693,80623C860,18376.87,US Dollar,Credit Card,0
TXN_0042830,2022/09/01 00:13,12,800132EC0,28693,80623C860,12044.9,US Dollar,ACH,0
TXN_0042831,2022/09/01 00:13,28693,80623C860,28693,80623C860,13.05,US Dollar,Reinvestment,0
TXN_0042884,2022/09/01 00:27,19474,8062492E0,19474,8062492E0,41076.58,US Dollar,Reinvestment,0
TXN_0043095,2022/09/01 00:05,220,8062EE980,1457,8052231B0,8.04,US Dollar,Credit Card,0
TXN_0043793,2022/09/01 00:18,38697,8064ED2F0,38697,8064ED2F0,379.77,US Dollar,Reinvestment,0
TXN_0044079,2022/09/01 00:08,2439,8065F4020,2439,8065F4020,4209.13,US Dollar,Reinvestment,0
TXN_0044513,2022/09/01 00:00,310649,8066C6C30,310649,8066C6C30,5542.7,US Dollar,Reinvestment,0
TXN_0045143,2022/09/01 00:21,17732,8066DBB20,17732,8066DBB20,37345.23,US Dollar,Reinvestment,0
TXN_0045268,2022/09/01 00:14,25075,8068029D0,25075,8068029D0,3130.37,US Dollar,Reinvestment,0
TXN_0045995,2022/09/01 00:05,70,100428660,4726,806A47240,6079.74,US Dollar,Cheque,0
TXN_0045996,2022/09/01 00:12,70,100428660,4726,806A47240,5136.31,US Dollar,Credit Card,0
TXN_0045997,2022/09/01 00:24,70,100428660,4726,806A47240,3735.86,US Dollar,Cash,0
TXN_0046071,2022/09/01 00:07,114674,806A591E0,114674,806A591E0,12.11,US Dollar,Reinvestment,0
TXN_0046527,2022/09/01 00:18,2991,806C6DB20,2991,806C6DB20,1283799.73,US Dollar,Reinvestment,0
TXN_0046528,2022/09/01 00:22,2991,806C6DB20,2991,806C6DB20,15.69,US Dollar,Reinvestment,0
TXN_0046602,2022/09/01 00:08,211212,806C6E560,211212,806C6E560,1828.54,US Dollar,Reinvestment,0
TXN_0046691,2022/09/01 00:28,318718,806CB3170,318718,806CB3170,23316.49,US Dollar,Reinvestment,0
TXN_0046748,2022/09/01 00:07,9482,804D1A630,6010,806CDC5F0,66964.31,US Dollar,Cheque,0
TXN_0046749,2022/09/01 00:21,9482,804D1A630,6010,806CDC5F0,11158.2,US Dollar,Credit Card,0
TXN_0046898,2022/09/01 00:27,28694,806CFE720,28694,806CFE720,63954.38,US Dollar,Reinvestment,0
TXN_0046925,2022/09/01 00:04,28694,806CFE720,28694,806CFE720,9.75,US Dollar,Reinvestment,0
TXN_0047072,2022/09/01 00:00,6129,806D36B80,6129,806D36B80,2493.67,US Dollar,Reinvestment,0
TXN_0047477,2022/09/01 00:03,17400,806E8E170,17400,806E8E170,22193.62,US Dollar,Reinvestment,0
TXN_0049171,2022/09/01 00:17,1853,804EF0260,115359,80734F320,1278.11,US Dollar,Cheque,0
TXN_0049172,2022/09/01 00:17,1853,804EF0260,115359,80734F320,1385.8,US Dollar,Credit Card,0
TXN_0049764,2022/09/01 00:08,17732,8075523B0,17732,8075523B0,1173204.94,US Dollar,Reinvestment,0
TXN_0049765,2022/09/01 00:18,17732,8075523B0,17732,8075523B0,14.1,US Dollar,Reinvestment,0
TXN_0050010,2022/09/01 00:17,320266,8075B2D30,320266,8075B2D30,408.11,US Dollar,Reinvestment,0
TXN_0050448,2022/09/01 00:15,15625,80773C7A0,15625,80773C7A0,7.07,US Dollar,Reinvestment,0
TXN_0050496,2022/09/01 00:12,8623,80777E5C0,8623,80777E5C0,29444.3,US Dollar,Reinvestment,0
TXN_0050557,2022/09/01 00:05,17748,80779AFC0,17748,80779AFC0,21.13,US Dollar,Reinvestment,0
TXN_0050561,2022/09/01 00:13,14325,80779DBC0,14325,80779DBC0,1179.63,US Dollar,Reinvestment,0
TXN_0050582,2022/09/01 00:13,23885,80254F920,216645,8077D9C80,11403.13,US Dollar,Cheque,0
TXN_0050583,2022/09/01 00:00,23885,80254F920,216645,8077D9C80,5225.15,US Dollar,ACH,0
TXN_0051128,2022/09/01 00:27,19888,8079DC880,19888,8079DC880,815.76,US Dollar,Reinvestment,0
TXN_0051133,2022/09/01 00:09,16163,8048698F0,19888,8079DC880,360549.92,US Dollar,Cheque,0
TXN_0051524,2022/09/01 00:15,219969,807A63060,17425,807A6B730,2480.0,US Dollar,ACH,0
TXN_0051583,2022/09/01 00:07,3149,807AA4750,3149,807AA4750,1067904.11,US Dollar,Reinvestment,0
TXN_0051632,2022/09/01 00:15,34668,807AE44F0,11899,807AE44A0,2373.19,US Dollar,Cheque,0
TXN_0052081,2022/09/01 00:00,8771,807C9D3A0,117453,807C9CC90,2901925.62,US Dollar,ACH,0
TXN_0052083,2022/09/01 00:02,8771,807C9D3A0,8771,807C9D3A0,397.63,US Dollar,Reinvestment,0
TXN_0052087,2022/09/01 00:24,8771,807C9D3A0,218472,807CA3820,123060.26,US Dollar,Cheque,0
TXN_0052890,2022/09/01 00:21,313820,807DC0D70,313820,807DC0D70,361.2,US Dollar,Reinvestment,0
TXN_0053273,2022/09/01 00:16,2947,807F174C0,2947,807F174C0,7632.16,US Dollar,Reinvestment,0
TXN_0053277,2022/09/01 00:03,7478,807F18AC0,7478,807F18AC0,13084.78,US Dollar,Reinvestment,0
TXN_0053285,2022/09/01 00:14,7478,807F18AC0,7478,807F18AC0,18.36,US Dollar,Reinvestment,0
TXN_0053808,2022/09/01 00:11,214615,8080D49F0,214615,8080D49F0,8277843.9,US Dollar,Reinvestment,0
TXN_0053862,2022/09/01 00:24,3698,808167320,15747,808BDDFF0,142.64,US Dollar,Credit Card,0
TXN_0054078,2022/09/01 00:17,6010,8081F2B60,6010,8081F2B60,9902.38,US Dollar,Reinvestment,0
TXN_0054277,2022/09/01 00:18,33287,80822D000,33287,80822D000,1877.86,US Dollar,Reinvestment,0
TXN_0054651,2022/09/01 00:04,16163,8083D6020,16163,8083D6020,6.99,US Dollar,Reinvestment,0
TXN_0055083,2022/09/01 00:06,15980,808563320,15980,808563320,245949.51,US Dollar,Reinvestment,0
TXN_0055471,2022/09/01 00:14,26024,80866A7E0,26024,80866A7E0,828.08,US Dollar,Reinvestment,0
TXN_0056092,2022/09/01 00:16,34292,8088A8FF0,34292,8088A8FF0,3862.15,US Dollar,Reinvestment,0
TXN_0056171,2022/09/01 00:14,20226,8088B0390,20226,8088B0390,4572.49,US Dollar,Reinvestment,0
TXN_0056518,2022/09/01 00:15,11642,8089A5AB0,11642,8089A5AB0,8124.94,US Dollar,Reinvestment,0
TXN_0056660,2022/09/01 00:13,37171,808A00DD0,37171,808A00DD0,1251.23,US Dollar,Reinvestment,0
TXN_0056984,2022/09/01 00:04,314009,808B1EAE0,314009,808B1EAE0,2385.63,US Dollar,Reinvestment,0
TXN_0057023,2022/09/01 00:23,23537,80179F360,27444,808B44900,89945.18,US Dollar,Cheque,0
TXN_0057185,2022/09/01 00:17,15747,808BDDFF0,15747,808BDDFF0,125944.18,US Dollar,Reinvestment,0
TXN_0057186,2022/09/01 00:21,15747,808BDDFF0,15747,808BDDFF0,24.02,US Dollar,Reinvestment,0
TXN_0057688,2022/09/01 00:09,111425,808D2B4E0,5836,8088317F0,4.28,US Dollar,Credit Card,0
TXN_0057718,2022/09/01 00:18,36277,808D52770,36277,808D52770,146.48,US Dollar,Reinvestment,0
TXN_0057745,2022/09/01 00:00,1068,808D4CF90,1068,808D4CF90,14.53,US Dollar,Reinvestment,0
TXN_0058300,2022/09/01 00:19,211050,808ED4030,211050,808ED4030,10.12,US Dollar,Reinvestment,0
TXN_0058404,2022/09/01 00:09,321812,808F06960,321812,808F06960,2547.88,US Dollar,Reinvestment,0
TXN_0058822,2022/09/01 00:15,224449,808FEF500,224449,808FEF500,117702.54,US Dollar,Reinvestment,0
TXN_0058823,2022/09/01 00:05,795,800AFE2F0,224449,808FEF500,24822.46,US Dollar,Cheque,0
TXN_0058824,2022/09/01 00:20,795,800AFE2F0,224449,808FEF500,11929.24,US Dollar,Credit Card,0
TXN_0058825,2022/09/01 00:14,795,800AFE2F0,224449,808FEF500,3297.94,US Dollar,Cash,0
TXN_0059566,2022/09/01 00:23,13145,809250070,13145,809250070,3.14,US Dollar,Reinvestment,0
TXN_0059872,2022/09/01 00:06,2991,804841080,2454,80941CF80,85461.24,US Dollar,Cheque,0
TXN_0059873,2022/09/01 00:29,2991,804841080,2454,80941CF80,41684.25,US Dollar,Wire,0
TXN_0060098,2022/09/01 00:19,225156,8095C5830,225156,8095C5830,16.57,US Dollar,Reinvestment,0
TXN_0060384,2022/09/01 00:04,22828,809789820,22828,809789820,44093.98,US Dollar,Reinvestment,0
TXN_0060458,2022/09/01 00:09,34993,80979F6D0,28771,80978A5E0,0.02,US Dollar,Cheque,0
TXN_0060519,2022/09/01 00:17,320875,8097B1700,8798,8097B17F0,12427.28,US Dollar,ACH,0
TXN_0060723,2022/09/01 00:00,16224,80989AF70,16224,80989AF70,22.23,US Dollar,Reinvestment,0
TXN_0060960,2022/09/01 00:01,2991,809932540,2991,809932540,6038.71,US Dollar,Reinvestment,0
TXN_0061137,2022/09/01 00:26,10,80005CF10,115159,809A01E60,234.74,US Dollar,Cheque,0
TXN_0062098,2022/09/01 00:29,4523,809C28A70,4523,809C28A70,4513.4,US Dollar,Reinvestment,0
TXN_0062174,2022/09/01 00:03,318784,809C489D0,318784,809C489D0,9488.48,US Dollar,Reinvestment,0
TXN_0062452,2022/09/01 00:01,1,809D020F0,1,809D020F0,145012.34,US Dollar,Reinvestment,0
TXN_0062453,2022/09/01 00:09,1,809D020F0,1,809D020F0,8.17,US Dollar,Reinvestment,0
TXN_0062608,2022/09/01 00:05,11899,807D80E70,3149,809EBABF0,6363.55,US Dollar,Credit Card,0
TXN_0062609,2022/09/01 00:26,11899,807D80E70,3149,809EBABF0,3822371.78,US Dollar,Cash,0
TXN_0062610,2022/09/01 00:28,11899,807D80E70,3149,809EBABF0,1196658.06,US Dollar,ACH,0
TXN_0063065,2022/09/01 00:29,8798,809FD9E00,8798,809FD9E00,122534.66,US Dollar,Reinvestment,0
TXN_0063114,2022/09/01 00:04,4726,809FE8E20,4726,809FE8E20,10908440.55,US Dollar,Reinvestment,0
TXN_0063116,2022/09/01 00:07,4726,809FE8E20,4726,809FE8E20,16.98,US Dollar,Reinvestment,0
TXN_0063120,2022/09/01 00:06,11405,809FF8A10,11405,809FF8A10,509654.83,US Dollar,Reinvestment,0
TXN_0063147,2022/09/01 00:08,24550,80A0013C0,24550,80A0013C0,9742.68,US Dollar,Reinvestment,0
TXN_0063388,2022/09/01 00:16,114674,80A0493B0,114674,80A0493B0,215852.8,US Dollar,Reinvestment,0
TXN_0063467,2022/09/01 00:27,19329,80A065310,2991,80DF886E0,202.97,US Dollar,Credit Card,0
TXN_0063707,2022/09/01 00:11,21174,80A0D9530,21174,80A0D9530,5536.73,US Dollar,Reinvestment,0
TXN_0063708,2022/09/01 00:24,23833,802F92460,21174,80A0D9530,51002.03,US Dollar,Cheque,0
TXN_0063709,2022/09/01 00:18,23833,802F92460,21174,80A0D9530,26299.13,US Dollar,Credit Card,0
TXN_0063710,2022/09/01 00:15,23833,802F92460,21174,80A0D9530,44221.75,US Dollar,ACH,0
TXN_0063779,2022/09/01 00:10,513,80A0D2290,513,80A0D2290,4413.82,US Dollar,Reinvestment,0
TXN_0064023,2022/09/01 00:02,27637,80A19D8C0,27637,80A19D8C0,8.61,US Dollar,Reinvestment,0
TXN_0064108,2022/09/01 00:27,6156,80A268F00,6156,80A268F00,16.17,US Dollar,Reinvestment,0
TXN_0064137,2022/09/01 00:00,14804,80A274DE0,28827,80371B600,26.86,US Dollar,Credit Card,0
TXN_0065440,2022/09/01 00:16,15768,80A5E8880,15768,80A5E8880,19.6,US Dollar,Reinvestment,0
TXN_0065587,2022/09/01 00:22,4403,80A6B6D10,4403,80A6B6D10,597.31,US Dollar,Reinvestment,0
TXN_0065752,2022/09/01 00:25,7042,80A73C6D0,7042,80A73C6D0,12.04,US Dollar,Reinvestment,0
TXN_0066278,2022/09/01 00:14,14387,80A968170,2843,80077CE60,215.08,US Dollar,Credit Card,0
TXN_0066884,2022/09/01 00:19,6156,80AB76DF0,6156,80AB76DF0,18.96,US Dollar,Reinvestment,0
TXN_0067395,2022/09/01 00:24,15768,80AD78B40,15768,80AD78B40,4399.42,US Dollar,Reinvestment,0
TXN_0067429,2022/09/01 00:05,27637,80ADF8B40,27637,80ADF8B40,1694.56,US Dollar,Reinvestment,0
TXN_0067794,2022/09/01 00:18,33160,80AE68790,33160,80AE68790,14732.23,US Dollar,Reinvestment,0
TXN_0067855,2022/09/01 00:04,16224,80AE5C890,16224,80AE5C890,1413.89,US Dollar,Reinvestment,0
TXN_0068010,2022/09/01 00:05,322886,80AEA85F0,322886,80AEA85F0,6564.76,US Dollar,Reinvestment,0
TXN_0068607,2022/09/01 00:00,19729,808EA2E60,15695,80B1B7060,3617.6,US Dollar,Cheque,0
TXN_0068608,2022/09/01 00:14,19729,808EA2E60,15695,80B1B7060,5248.58,US Dollar,Cash,0
TXN_0068867,2022/09/01 00:18,12719,80B2CFC40,12719,80B2CFC40,233059.27,US Dollar,Reinvestment,0
TXN_0068980,2022/09/01 00:29,218472,809B7CDE0,14099,80B3479C0,13838.64,US Dollar,Cheque,0
TXN_0068981,2022/09/01 00:06,218472,809B7CDE0,14099,80B3479C0,16617.67,US Dollar,Credit Card,0
TXN_0069101,2022/09/01 00:09,70,100428660,26592,80B3920F0,60767.7,US Dollar,Cheque,0
TXN_0069102,2022/09/01 00:10,70,100428660,26592,80B3920F0,1468.21,US Dollar,Credit Card,0
TXN_0069103,2022/09/01 00:17,26592,80B3920F0,26592,80B3920F0,13.02,US Dollar,Reinvestment,0
TXN_0069582,2022/09/01 00:14,127142,80B430DA0,127142,80B430DA0,22.69,US Dollar,Reinvestment,0
TXN_0069705,2022/09/01 00:16,12719,80B45FAE0,12719,80B45FAE0,145.0,US Dollar,Reinvestment,0
TXN_0069709,2022/09/01 00:12,12719,80B45FAE0,12719,80B45FAE0,14.59,US Dollar,Reinvestment,0
TXN_0069821,2022/09/01 00:02,331077,80B47E2D0,331077,80B47E2D0,3752.59,US Dollar,Reinvestment,0
TXN_0070294,2022/09/01 00:08,321575,80B5787A0,122916,80B57A730,582.53,US Dollar,Cheque,0
TXN_0070450,2022/09/01 00:15,113779,80B5B3380,113779,80B5B3380,2065.25,US Dollar,Reinvestment,0
TXN_0070544,2022/09/01 00:07,23833,80493D3F0,111443,80B5EE3E0,3170.24,US Dollar,Cheque,0
TXN_0070545,2022/09/01 00:20,23833,80493D3F0,111443,80B5EE3E0,4293.44,US Dollar,Credit Card,0
TXN_0070575,2022/09/01 00:23,8805,80B618AF0,8805,80B618AF0,2.39,US Dollar,Reinvestment,0
TXN_0070576,2022/09/01 00:18,8805,80B618AF0,8805,80B618AF0,10.03,US Dollar,Reinvestment,0
TXN_0070659,2022/09/01 00:10,2843,8036FA980,1729,80B664510,114871.3,US Dollar,Cheque,0
TXN_0070660,2022/09/01 00:15,2843,8036FA980,1729,80B664510,21440.15,US Dollar,Credit Card,0
TXN_0070661,2022/09/01 00:16,2843,8036FA980,1729,80B664510,52951.81,US Dollar,Cash,0
TXN_0070662,2022/09/01 00:19,2843,8036FA980,1729,80B664510,77302.46,US Dollar,ACH,0
TXN_0070765,2022/09/01 00:20,29089,80B6C1DE0,29089,80B6C1DE0,2648.5,US Dollar,Reinvestment,0
TXN_0070770,2022/09/01 00:28,29089,80B6C1DE0,29089,80B6C1DE0,4.44,US Dollar,Reinvestment,0
TXN_0070864,2022/09/01 00:21,121698,80B6EA9B0,113685,805B26EA0,30.69,US Dollar,Credit Card,0
TXN_0071151,2022/09/01 00:26,10,800056660,18015,80B7ED0F0,330354.67,US Dollar,Cheque,0
TXN_0071152,2022/09/01 00:09,10,800056660,18015,80B7ED0F0,7334.48,US Dollar,Credit Card,0
TXN_0071153,2022/09/01 00:29,10,800056660,18015,80B7ED0F0,1614331.84,US Dollar,Cash,0
TXN_0071181,2022/09/01 00:26,1124,801857EB0,130449,80B7F5E40,10011611.36,US Dollar,Cheque,0
TXN_0071182,2022/09/01 00:01,1124,801857EB0,130449,80B7F5E40,8212.19,US Dollar,Credit Card,0
TXN_0071183,2022/09/01 00:18,1124,801857EB0,130449,80B7F5E40,11783209.12,US Dollar,Cash,0
TXN_0071355,2022/09/01 00:10,213704,80B820F70,213704,80B820F70,1328.15,US Dollar,Reinvestment,0
TXN_0071437,2022/09/01 00:28,214609,80B870070,214609,80B870070,336.99,US Dollar,Reinvestment,0
TXN_0071440,2022/09/01 00:18,214609,80B870070,214609,80B870070,8.5,US Dollar,Reinvestment,0
TXN_0071681,2022/09/01 00:13,17748,80B8C4990,17748,80B8C4990,22.11,US Dollar,Reinvestment,0
TXN_0072517,2022/09/01 00:00,70,100428660,1,80BC16800,82.6,US Dollar,Cheque,0
TXN_0072518,2022/09/01 00:18,70,100428660,1,80BC16800,214.57,US Dollar,Credit Card,0
TXN_0072981,2022/09/01 00:12,12735,80BDADC00,12735,80BDADC00,615991.21,US Dollar,Reinvestment,0
TXN_0073316,2022/09/01 00:19,332627,80BDE4420,117299,80BE0DD50,4907.68,US Dollar,Cheque,0
TXN_0073340,2022/09/01 00:21,23842,80BE0D800,18549,8042CDCE0,14.51,US Dollar,Credit Card,0
TXN_0073388,2022/09/01 00:04,32221,80BE1F7F0,32221,80BE1F7F0,636.78,US Dollar,Reinvestment,0
TXN_0074142,2022/09/01 00:22,120766,80BFBF940,44345,8132E8690,45.19,US Dollar,Credit Card,0
TXN_0074373,2022/09/01 00:25,4766,80BFFEDE0,1124,80B020A00,188.82,US Dollar,Credit Card,0
TXN_0075063,2022/09/01 00:26,1729,80C115990,1729,80C115990,14515.22,US Dollar,Reinvestment,0
TXN_0075076,2022/09/01 00:21,1729,80C115990,1729,80C115990,8.56,US Dollar,Reinvestment,0
TXN_0075773,2022/09/01 00:23,123773,80C31B0D0,123773,80C31B0D0,135068.49,US Dollar,Reinvestment,0
TXN_0075872,2022/09/01 00:00,233580,80C335670,233580,80C335670,34385.07,US Dollar,Reinvestment,0
TXN_0076284,2022/09/01 00:00,8595,80C3F32F0,8595,80C3F32F0,20.79,US Dollar,Reinvestment,0
TXN_0076808,2022/09/01 00:19,121358,80C62D0B0,121358,80C62D0B0,153849.06,US Dollar,Reinvestment,0
TXN_0076995,2022/09/01 00:05,11471,80C6DBEB0,21940,80F4DCFF0,1.11,US Dollar,Credit Card,0
TXN_0077407,2022/09/01 00:16,8771,80C7C4B10,8771,80C7C4B10,10073.66,US Dollar,Reinvestment,0
TXN_0077492,2022/09/01 00:06,11296,80304E5F0,27444,80C7FD5F0,108254.25,US Dollar,Cheque,0
TXN_0077493,2022/09/01 00:18,11296,80304E5F0,27444,80C7FD5F0,15238.23,US Dollar,Credit Card,0
TXN_0077494,2022/09/01 00:19,27444,80C7FD5F0,27444,80C7FD5F0,4.18,US Dollar,Reinvestment,0
TXN_0078046,2022/09/01 00:23,16136,80C9BED80,16136,80C9BED80,3.83,US Dollar,Reinvestment,0
TXN_0078663,2022/09/01 00:19,122916,80CD7C780,122916,80CD7C780,6.46,US Dollar,Reinvestment,0
TXN_0079096,2022/09/01 00:13,116845,80CF02E80,6276,807CACED0,18.05,US Dollar,Credit Card,0
TXN_0079299,2022/09/01 00:16,217680,80D009360,217680,80D009360,22.12,US Dollar,Reinvestment,0
TXN_0079515,2022/09/01 00:23,223233,80D050ED0,223233,80D050ED0,1786.44,US Dollar,Reinvestment,0
TXN_0079641,2022/09/01 00:18,8771,80D079290,8771,80D079290,15.76,US Dollar,Reinvestment,0
TXN_0080074,2022/09/01 00:11,326413,80D109770,4726,80D0C77A0,0.01,US Dollar,Cheque,0
TXN_0080269,2022/09/01 00:20,12585,80D132BA0,1244,80D12C330,663.0,US Dollar,Cheque,0
TXN_0080301,2022/09/01 00:09,12585,80D132BA0,12585,80D132BA0,23.34,US Dollar,Reinvestment,0
TXN_0080907,2022/09/01 00:18,4523,80D1F9020,137357,80E550120,28.84,US Dollar,Credit Card,0
TXN_0080968,2022/09/01 00:19,215841,80D216FC0,215841,80D216FC0,22684.4,US Dollar,Reinvestment,0
TXN_0080976,2022/09/01 00:00,215841,80D216FC0,215841,80D216FC0,16.75,US Dollar,Reinvestment,0
TXN_0081091,2022/09/01 00:20,2439,80670D8C0,221374,80D266B50,1656.57,US Dollar,Cheque,0
TXN_0081092,2022/09/01 00:03,2439,80670D8C0,221374,80D266B50,3528.87,US Dollar,Credit Card,0
TXN_0081235,2022/09/01 00:06,336107,80D295230,336107,80D295230,2529.96,US Dollar,Reinvestment,0
TXN_0081272,2022/09/01 00:03,13264,80D2A3C10,13264,80D2A3C10,13.57,US Dollar,Reinvestment,0
TXN_0081722,2022/09/01 00:11,3420,80D31E5E0,3420,80D31E5E0,1580.53,US Dollar,Reinvestment,0
TXN_0081723,2022/09/01 00:29,3420,80D31E5E0,3420,80D31E5E0,10.67,US Dollar,Reinvestment,0
TXN_0081761,2022/09/01 00:06,233168,80D330100,233168,80D330100,9518.35,US Dollar,Reinvestment,0
TXN_0081965,2022/09/01 00:09,218438,80D379350,218438,80D379350,176.13,US Dollar,Reinvestment,0
TXN_0082570,2022/09/01 00:20,70,100428660,12381,80D46DB20,51556.68,US Dollar,Cheque,0
TXN_0082571,2022/09/01 00:02,70,100428660,12381,80D46DB20,18297.07,US Dollar,Credit Card,0
TXN_0082805,2022/09/01 00:15,31161,80D4C5E10,31161,80D4C5E10,1478.03,US Dollar,Reinvestment,0
TXN_0082874,2022/09/01 00:25,10,8001C3570,15723,80D4FBB70,5243.02,US Dollar,Cheque,0
TXN_0082875,2022/09/01 00:06,10,8001C3570,15723,80D4FBB70,8274.91,US Dollar,Credit Card,0
TXN_0082876,2022/09/01 00:19,10,8001C3570,15723,80D4FBB70,984.49,US Dollar,ACH,0
TXN_0082877,2022/09/01 00:13,10,8001C3570,15723,80D4FBB70,980.03,US Dollar,Wire,0
TXN_0083105,2022/09/01 00:21,21360,80D555E10,21360,80D555E10,3592.47,US Dollar,Reinvestment,0
TXN_0083158,2022/09/01 00:00,26442,80D568280,10,800056660,11.47,US Dollar,Credit Card,0
TXN_0083580,2022/09/01 00:25,13145,80D687B80,13145,80D687B80,4040.05,US Dollar,Reinvestment,0
TXN_0083968,2022/09/01 00:18,10,8001C3570,29685,80D7D6380,3926.47,US Dollar,Cheque,0
TXN_0083969,2022/09/01 00:21,10,8001C3570,29685,80D7D6380,1711.78,US Dollar,Credit Card,0
TXN_0083970,2022/09/01 00:18,10,8001C3570,29685,80D7D6380,160.78,US Dollar,Cash,0
TXN_0083971,2022/09/01 00:10,10,8001C3570,29685,80D7D6380,11.51,US Dollar,ACH,0
TXN_0084002,2022/09/01 00:04,233580,80C335670,22345,80D7E2D30,4099.98,US Dollar,Cheque,0
TXN_0084003,2022/09/01 00:13,233580,80C335670,22345,80D7E2D30,3583.03,US Dollar,Credit Card,0
TXN_0084052,2022/09/01 00:11,4503,802CAE9D0,25075,80D7FE3B0,123.52,US Dollar,Cheque,0
TXN_0084053,2022/09/01 00:23,4503,802CAE9D0,25075,80D7FE3B0,403.38,US Dollar,Credit Card,0
TXN_0084054,2022/09/01 00:00,4503,802CAE9D0,25075,80D7FE3B0,56.31,US Dollar,Cash,0
TXN_0084055,2022/09/01 00:07,4503,802CAE9D0,25075,80D7FE3B0,33.7,US Dollar,ACH,0
TXN_0084579,2022/09/01 00:12,11974,802C38840,213580,80D974D60,29830.38,US Dollar,Cheque,0
TXN_0084580,2022/09/01 00:03,11974,802C38840,213580,80D974D60,5977.4,US Dollar,Credit Card,0
TXN_0084581,2022/09/01 00:23,11974,802C38840,213580,80D974D60,97953.24,US Dollar,ACH,0
TXN_0084609,2022/09/01 00:01,38830,80D94A600,38830,80D94A600,1970.14,US Dollar,Reinvestment,0
TXN_0085003,2022/09/01 00:26,23842,80DA73BF0,23842,80DA73BF0,97955.88,US Dollar,Reinvestment,0
